axe_id,task_id,collection,comments,date-rec,find-date,find-place,labels,material,ngr,number,condition,areablad,areablal,areablar,areabody,areapoll,blacon,bladang,blaedwid,blaleng,blasin,blathick,blawid,bothick,corbaby,corbapl,corfroby,corfropl,edcon,edsin,gribabl,gribaby,gribapl,grifrobl,grifroby,grifropl,grinside,gripoled,lefedwid,lefthick,lengmaxt,lengmaxw,longside,lonpoled,maxleng,maxthick,maxwid,polbabl,polbaby,polbapl,poledwid,poleng,polfrobl,polfroby,polfropl,polthick,polwid,rebabl,rebaby,rebapl,refrobl,refroby,refropl,ritedwid,rithick,topthick,weight
60030,97537,Derby Museum,"DASJ(NS) 1, p116 1924-25
1. Db 46.",14.12.77,"","Somershall Hall Fm., Chesterfield","897-1-40
897-1-40
Derby Museum
897-1-40
897-1-40",VI Medium,SK 353 700,60030,complete,13.75,5.75,8,105,3.25,0,75,0,28,2,26,64,19,0,0,0,0,0,2,13.5,102.5,3,13.75,102.5,3.25,195,45,8.5,31,99,58,195,45,220,39,65,0,0,0,2,11,0,0,0,13,42,,,,,,,8.5,31,21,755
60031,97538,(drawn in Jewry Wall Hus. Leicester),"1. Le 53
1. Found in cultivated field.",16.12.77,"",Breedon Hill,LE 53,VI,SK 405233,60031,complete,2.5,1.25,1,23,0.75,2,80,0.5,8,2,11,40,10,0,0,0,0,0,1,2.5,23,0.5,2.5,23,0.75,65,5,7.5,17,36,20,65,10,78,20,41,0,0,0,1.5,4,0,0,0,8,19,,,,,,,5,18,10,95
60032,97539,Jewry Wall Mus. Leicester,"1. found in field
2. Le 17",16.12.77,-,"Park Fm, Castle Donington","2. IL.1960
DONINGTON",VI Coarse,SK 423 267,60032,complete,3.75,2.25,1.5,31,1,0,85,0.5,11,0,13,47,12,0,0,0,0,0,1,3.75,31,1,3.75,30.5,1,80,25,5,19,41,11,80,25,95,22,47,0,0,0,0.5,6,0,0,0,10,26,,,,,,,3,18,11,130
60033,97540,Jewry Wall Mus. Leicester (7.1951),"1. May have been in a stream - all edges very smooth.
2. Le 26.",16.12.77,-,"Gipsy Lane, Leicester",GIPSY,VI banded,SK 605 067,60033,complete,6.5,3.25,3.25,42.5,0.75,0,75,0.25,17,2,17,60,14,0,0,0,0,0,2,6.5,37.5,0.75,6.5,36.5,0.75,90,15,4,23,56,23,90,15,110,26,61,0,0,0,5.5,4,0,0,0,11,22,,,,,,,2.5,22,12,215
60034,97541,Jewry Wall Mus. Leicester,"1. Le 5.
2. Grid ref. (from museum card) is in Eaton parish.",15.12.77,-,Eaton,"608.1964 WALTHAM
434",VI banded,SK 803 273,60034,complete,5,2.5,2.5,53.5,0.75,0,90,0,13,1,14,59,15,0,0,0,0,0,1,5,53.5,0.75,5,53.5,0.75,110,20,7.5,25,51,30,110,20,123,30,61,0,0,0,0,4,0,0,0,6,24,,,,,,,7,25,15,285
60035,97542,Jewry Wall Mus. Leicester,1. Le 46.,15.12.77,-,"Western Rd, Leicester",WESTERN ROAD LEICESTER 59.30,VI,SK 578 035,60035,complete,7.75,4,3.75,31.5,0.25,1,80,0,17,1,20,56,12,0,0,0,0,0,0,7.75,31.5,0.25,7.75,31.5,0.25,80,10,9,21,40,17,80,10,101,24,56,0,0,0,1,3,0,0,0,5,13,,,,,,,8,21,12,155
60036,97543,Jewry Wall Mus. Leicester,"1. Found in clearing out-house of Stathern Vicarage, & assumed to be a local find. Trans. Leics. Arch. Mist. Soc. 47, 74.
2. Le 8.",15.12.77,-,Stathern (?),"466.1971 STATHERN?
437",VI banded,(?) SK 77 31,60036,complete,5.5,3,2.5,105,0.25,0,85,0.5,13,3,17,62,20,0,0,0,0,0,7,5.5,100,0.25,5.5,99.5,0.25,190,10,2.5,27,90,53,190,10,207,37,69,0,0,0,0,3,0,0,0,6,12,,,,,,,6.5,30,17,670
60037,97544,Jewry Wall Mus. Leicester,1. Le 25,15.12.77,c. 1881,"Abbey Meadows, Leicester",16'22 ABBEY MEADOW LEICESTER,VI coarse,SK 588 061,60037,complete,6,3.25,2.75,97,0.75,0,90,0,14,2,22,63,26,0,0,0,0,0,6,6,96,0.75,6,95,0.25,140,15,9,39,71,64,140,15,169,47,78,0,0,0,1.5,5,0,0,0,11,23,,,,,,,9,39,21,810
60038,97545,Jewry Wall Mus. Leicester,1. Le 44,15.12.77,-,Sproxton,"c/69/45
Le 44",VI,SK 85 24,60038,complete,4,2,2,25.5,1.5,0,90,1,10,2,14,48,10,0,0,0,0,0,0,4,24,1,4,24,0,60,20,6,17,28,10,60,30,77,21,48,0,0,0,0,5,0,0,0,9,32,,,,,,,7,18,11,100
60039,97546,Jewry Wall Mus. Leicester,1. Le10,15.12.77,1962,"St. Hardulph's C. of E. School, Breedon","54.1963
439",VI medium,SK 408 229,60039,complete,2.5,1.25,1.25,27.5,1,0,80,0,7,0,10,47,12,0,0,0,0,0,0,2.5,27,1,2.5,26.5,1,65,20,8,19,36,7,65,20,82,21,47,0,0,0,0,6,0,0,0,10,24,,,,,,,8,19,10,105
60040,97547,Cheltenham Mus.,"1. Glos. 109; 1656.
2. Overtown = SO S99122",11.7.78,"","","5.08
OVERTON FM. CRANHAM GLOS.
1975:33
G/109",VI,SO 89 12,60040,complete,,,,,,,85,,13,,14,55,,0,0,0,0,,,,,,,,,90,15,7,,37,12,90,15,103,26,55,,,,1,3,,,,6,18,,,,,,,,,,185
60041,97548,Ipswich Museum,1. S65: VI,24.2.78,"",Lound Run,"R.1933-205 LOUND I
5.65.",VI,TG 50 00,60041,complete,,,,,,,80,,8,,12,62,,0,0,0,0,,,,,,,,,115,10,6,,59,29,115,10,118,32,69,,,,2.5,3,,,,7,18,,,,,,,,,,355
60042,97549,Ipswich Museum,"1. S.7: VI
2. damage on poll has been partially ground out.
3. Blade edge rounded (width 0.5 mm).",24.2.78,c. 1870,"",S.7. 1935-62 ORWELL WORKS IPSWICH 1870,VI,TM 171438,60042,complete,,,,,,,90,,10,,14,46,,0,0,0,0,,,,,,,,,100,0,5,,48,38,100,5,116,27,58,,,,0.5,2,,,,6,8,,,,,,,,,,245
60043,97550,Cheltenham Mus.,1. Glos. 78; 1463.,11.7.78,"",Birdlip,"Birdlip CNFC X 33
4
1463
1912.126:13
No. 20 Wilts",VI,SO 92 14,60043,complete,,,,,,,,,16,,14,52,,0,0,0,0,,,,,,,,,90,10,4,,34,16,90,10,100,18,52,,,,2,11,,,,12,25,,,,,,,,,,115
60044,97551,Cheltenham Mus.,"1. Glos. 80; 1465.
2. Scarring at poll end (nothing significant on back face) ground in.",11.7.78,"","Salterley Grange, Glos.",1957:67 Salterley Grange 6. 1465,VI,SO 948177,60044,complete,,,,,,,95,,16,,22,71,,0,0,0,0,,,,,,,,,110,30,11,,59,16,110,30,129,38,71,,,,2,7,,,,11,37,,,,,,,,,,465
60046,97552,Cambridge,1. Cam. 94,30.11.78,"",Fowlmere,FOWLMERE 27.2030 CAM94,VI,TL 42 45,60046,complete,,,,,,,,,10,,12,48,,0,0,0,0,,,,,,,,,,,,,34,10,,,,22,48,,,,,3,,,,7,16,,,,,,,,,,100
60047,97553,Bedford Museum,1. Bed. 3,21.3.78,"","Miller's Bog, Pavenham","2629 PAVENHAM, BEDS. *B.T.C.
BED. 3",VI,SP 9955,60047,fragment,,,,,,,90,,23,,33,,,0,0,0,0,,,,,,,,,220,,,,78,48,220,,243,54,88,,,,,,,,,,,,,,,,,,,,1655
60048,97554,Bedford Museum,1. Bed. 7,21.3.78,"",Wyboston,"Wyboston (Beds)
266 B.M.S.
BED 7
Wyboston (Surface)",VI,TL 1656,60048,complete,,,,,,,95,,23,,28,67,,0,0,0,0,,,,,,,,,100,40,7.5,,45,23,100,40,130,34,67,,,,0.5,9,,,,13,38,,,,,,,,,,375
60049,97555,Rutland County Museum,"1. Rut. 1; 382
2. distinct facet ground on blade edge, widest at centre, where c. 4mm across. This grinding appears to post-date the damage scars on the blade, which are thus presumably ancient (little scarring on back face). Flake scars on poll are also ground in.
3. CBA card drawing interprets what I call blade edge as poll edge.",22.3.78,"",Market Overton,"MARKET OVERTON 0.5.544 |RUT 1|
A18",VI banded,SK 88 16,60049,complete,,,,,,,180,,12,,15,56,,0,0,0,0,,,,,,,,,65,0,10,,60,54,65,45,96,36,66,,,,2,18,,,,31,58,,,,,,,,,,310
60050,97556,Central Museum Northampton,1. 676; Northants. 20.,23.3.78,"","","Kingscliff WCW
Y101 KINGSCLIFFE ZL. 11
93.
676",VI,TL 00 97,60050,complete,,,,,,,90,,25,,32,70,,0,0,0,0,,,,,,,,,220,30,11,,102,77,220,30,240,47,84,,,,0.5,6,,,,13,35,,,,,,,,,,1335
60051,97557,Central Museum Northampton,"1. poll edge may not be totally ground: lacquer on poll makes it difficult to tell
2. reflaking (on front face only) appears to have been followed by partial grinding. No cutting edge on blade.
3. Northants. 2",23.3.78,"","","Northampton Mechanics Institute
BUGBROOKE N.M.
2.A.209 78.
[illeg] B60
BUGBROOKE. D.120/1959.5
Bugbrooke",VI,SP 6757,60051,reworked fragment,,,,,,,180,,21,,,54,,0,0,0,0,,,,,,,,,75,30,6.5,,49,21,75,30,,110,54,,,,6.5,9,,,,,38,,,,,,,,,,240
60052,97558,Central Museum Northampton,1. Northants. 6,23.3.78,"","","NR GRETTON N.M. 84.
D113/1954-5 NR. GRETTON
218
727 B60. [illeg]",VI,SP 8994,60052,complete,,,,,,,75,,10,,12,54,,0,0,0,0,,,,,,,,,80,0,7,,46,10,80,15,93,26,54,,,,0.5,3,,,,6,18,,,,,,,,,,160
60053,97559,Central Museum Northampton,"1. reflaking scars on blade (both faces) ground in.
2. poll edge formed by 2 (or one?) flake scars, points of percussion at left edge & back face, near left side. The highest part has been ground (probably removing ridge between the 2 scars).",23.3.78,"","","Found between Gretton & Kirby
BETWEEN GRETTON AND KIRBY ZL.13 Y.96
2.A. 212 ZL.13",VI,"",60053,reworked fragment,,,,,,,180,,14,,19,59,,0,0,0,0,,,,,,,,,95,20,8.5,19,50,34,95,40,105,32,61,,,,17,8,,,,19,41,,,,,,,,,,310
60054,97560,Newark Museum,"1. 332; Not. 55.
2. blade edge very fresh
3. distinct facet on only c. 1/2 of poll edge.",30.3.78,"",Tuxford,"772.1
332",VI fine,SK 707711,60054,complete,,,,,,,80,,29,,18,58,,0,0,0,0,,,,,,,,,95,35,7.5,,60,36,95,35,133,23,59,,,,1,7,,,,9,34,,,,,,,,,,255
60055,97561,Newark Museum,"1. 209; Not. 33.
1. blade edge fresh & sharp
2. c. 1/2 poll edge has distinct facet.",30.3.78,1916,"Glebe Farm, Hawksworth","67-54 P.I. 209
67-54",VI medium,SK 7544,60055,complete,,,,,,,75,,7,,7,53,,0,0,0,0,,,,,,,,,105,25,5,,46,7,105,25,117,21,53,,,,1,7,,,,6,24,,,,,,,,,,175
60056,97562,Newark Museum,"1. poll edge is faintly faceted, but not distinctly.
2. 339; Not. 60
EMAB 10, 1974, p. 12",30.3.78,"",Harby,"HARBY.
64.64
339",VI medium,SK 87 69,60056,complete,,,,,,,75,,11,,12,46,,0,0,0,0,,,,,,,,,115,15,8.5,,54,28,115,15,127,28,48,,,,1,5,,,,7,22,,,,,,,,,,225
60058,97563,Avebury Museum,1. 2; Wilt.2 / 25; Wilt. 19.,4.4.78,"",Windmill Hill,"W.H. FS. 2
1.
2201
VI",VI,SU 086714,60058,complete,,,,,,,105,,26,,29,67,,0,0,0,0,,,,,,,,,125,30,6,,42,26,125,30,137,33,67,,,,2,9,,,,15,36,,,,,,,,,,400
60059,97564,Avebury Museum,"1. probably damaged &/or reflaked, but very useable. Right side edge is more typical - ground & <10 mm across though damaged.
2. 1017; Wilt. 273.",4.4.78,"","East Farm, Winterbourne Monkton","1017.
(SURFACE)
(H.G.O. KENDALL)
WINTER-BOURNE MONKTON E.FARM
VI",VI,SU 104713,60059,complete,,,,,,,100,,15,,16,50,,0,0,0,0,,,,,,,,,0,0,14,,43,40,70,10,80,34,54,,,,2,15,,,,27,36,,,,,,,,,,185
60060,97565,Spalding Gentlemen's Society,"1. rounded facet on blade edge c. 1 mm across.
2. 816; Li. 389",10.4.78,"",Dowsby Fen,"Celt (Borrowdale) Dowsby Fen
Holt [=donor]
8/6",VI medium,"",60060,complete,,,,,,,6,,9,,12,44,,0,0,0,0,,,,,,,,,55,15,6,,28,9,55,20,70,17,44,,,,0.5,9,,,,10,25,,,,,,,,,,75
60061,97566,Northampton Museum,"1. poll edge formed by interacting flake scars: these may be ancient (or more recent?) damage.
2. found in mud near a footpath.
Np 1 228",11.4.78,"","","D.22/1960 NR. OUNDLE
F 2385
(228)",VI,TL 0389,60061,complete,,,,,,,75,,12,,15,49,,0,0,0,0,,,,,,,,,40,0,3,,36,19,60,30,78,24,51,,,,0,6,,,,14,30,,,,,,,,,,110
60062,97567,Northampton Museum,NO 1,12.4.78,"","","D.116/1954-5 DUSTON
DUSTON June.1903
80.
732/B60",VI,SP 7261,60062,complete,,,,,,,75,,15,,13,52,,0,0,0,0,,,,,,,,,85,25,6.5,,50,15,85,25,96,20,52,,,,1.5,5,,,,8,30,,,,,,,,,,130
60063,97568,Grantham Museum,1. 393; Li 319.,13.4.78,"",Grantham area,"DN 67
393",VI banded,SK 91 35,60063,complete,,,,,,,85,,18,,20,51,,0,0,0,0,,,,,,,,,110,5,4.5,,54,35,110,5,121,31,54,,,,1,4,,,,6,13,,,,,,,,,,225
60064,97569,Grantham Museum,1. 386; Li 312.,13.4.78,"",Westborough,"WESTBOROUGH
3366 386",VI medium,SK 8544,60064,complete,,,,,,,80,,8,,11,50,,0,0,0,0,,,,,,,,,90,15,7,,42,8,90,15,101,27,50,,,,0.5,3,,,,6,17,,,,,,,,,,175
60065,97570,Grantham Museum,1. 394; Li 320.,13.4.78,"",Normanton or Carlton Scroop,"Carlton Scroop
394
CARLTON SCROOP
DN 2577",VI medium,SK 9445,60065,complete,,,,,,,85,,16,,20,59,,0,0,0,0,,,,,,,,,80,10,3,,50,23,80,35,103,34,60,,,,2,8,,,,15,38,,,,,,,,,,275
60066,97571,Faunton Museum,1. 1150; Somt. 66.,19.4.78,"",Bath,"1150
(1150)
A.2157",VI,ST 7464,60066,complete,,,,,,,90,,17,,20,61,,0,0,0,0,,,,,,,,,95,0,5,,48,29,95,35,108,32,63,,,,3,10,,,,18,42,,,,,,,,,,340
60067,97572,Shrewsbury Museum,"1. museum card: S18 changed to S12.
2. Sh 16/c
3. distinct facet on blade edge towards left side: maxwid. 1mm.
3. distinct poll edge facet.",27.4.78,1928,"Lower Cockshut Field, Lodge Farm, Lydham",S18/1928 LYDHAM.,VI,SO 340 898,60067,complete,,,,,,,75,,13,,9,44,,0,0,0,0,,,,,,,,,90,10,3,,32,13,90,10,105,20,44,,,,0.5,5,,,,5,16,,,,,,,,,,105
60068,97573,Shrewsbury Museum,1. Sh 45/c,27.4.78,1963,"Stocktongate, Chirbury",STOCKTON GATE,1963,VI,60068,complete,,,,,,,85,,12,,14,55,,0,0,0,0,,,,,,,,,105,15,6,,51,36,105,20,117,31,60,,,,0.5,4,,,,8,23,,,,,,,,,,285
60069,97574,Shrewsbury Museum,"1. found deeply embedded in day not far from edge of Cound Brook.
1. Sh. 14/c",27.4.78,"","Venusbank, Cound","S11/1885 COUND.
a
A",VI,SJ 556057,60069,complete,,,,,,,80,,14,,16,58,,0,0,0,0,,,,,,,,,75,20,7,,37,14,75,20,92,28,58,,,,4,6,,,,11,29,,,,,,,,,,190
60070,97575,Shrewsbury Museum,"1. found on a roadside stone heap.
2. Sh 2/c
1. distinct poll edge facet.",27.4.78,1902,"Harmer Hill, Myddle","S14/1902 MYDDLE
2
S14/1902 MYDDLE",VI,SJ 490 220,60070,complete,,,,,,,85,,16,,17,62,,0,0,0,0,,,,,,,,,85,25,4,,47,16,85,25,104,26,62,,,,3,7,,,,10,28,,,,,,,,,,200
60071,97576,Shrewsbury Museum,"1. distinct flat facet on blade edge, extending along virtually whole edge. MAXWID = 1.5 mm
2. distinct facet on poll edge.
3. 'picked up on field near Brompton Hall, probably transported there with a load of manure.'
4. Sh 13/c",27.4.78,1907,Brompton Hall,S9/1927 BROMPTON,VI,SO 250 934,60071,complete,,,,,,,80,,26,,19,58,,0,0,0,0,,,,,,,,,70,25,3.5,,51,26,70,25,101,21,58,,,,4.5,5,,,,10,27,,,,,,,,,,140
60072,97577,Warwick Museum,"1. Shatton F.W. 1952. Proc. Coventry Nat. Hist & Scientific Soc. II. No. 6, 177-9. 'in the possession of a local family for about 60 years. With a piece of steel it had in the past been used as a ""strike-a-light"".' The celt bears no obvious evidence for this, except for slight wear & damage on poll, & a stain suggesting prolonged contact with an iron object on the front face.",28.4.78,"","Corley Moor, Fillongley","P24 [?]
11/1951 Corley Moor
Wa 17/c",VI,"",60072,complete,,,,,,,85,,15,,15,46,,0,0,0,0,,,,,,,,,90,20,8,,44,15,90,20,113,24,46,,,,1,9,,,,11,29,,,,,,,,,,160
60073,97578,Warwick Museum,"1. found during North Sea Gas Pipe Line Survey.
2. BLACON = 2 mm.",28.9.78,"","Oldborough Farm, Loxley nr. parish bdig[...]","WA 29/c LOXLEY
A1106",VI,"",60073,complete,,,,,,,85,,11,,12,48,,0,0,0,0,,,,,,,,,45,15,3,,30,11,45,15,74,23,48,,,,1,16,,,,16,33,,,,,,,,,,95
60074,97579,Lincoln Museum,"1. Li. 36; 35
2. blade edge fresh & moderately sharp.",3.5.78,"",Anthorpe,Authorpe 77.54 (35) [sic],VI fine,TF 405820,60074,complete,,,,,,,75,,11,,11,52,,0,0,0,0,,,,,,,,,140,15,5,,31,11,140,15,159,21,52,,,,1,4,,,,5,17,,,,,,,,,,190
60075,97580,Lincoln Museum,1. Li. 14; 13,3.5.78,"","","Nr Brigg 1885
7.25",VI fine,TA 00 07,60075,complete,,,,,,,80,,15,,15,55,,0,0,0,0,,,,,,,,,105,35,7,,52,15,105,35,124,25,55,,,,1,7,,,,10,37,,,,,,,,,,225
60076,97581,Lincoln Museum,1. Li 228; 284,3.5.78,"",Broxholme,"13.65 BROXHOLME LX N.E. (284)
284",VI medium,SK 911 789,60076,complete,,,,,,,80,,19,,25,74,,0,0,0,0,,,,,,,,,190,5,13.5,,88,34,190,30,216,47,78,,,,0,10,,,,15,44,,,,,,,,,,1065
60077,97582,Lincoln Museum,1. Li. 41; 40.,3.5.78,"",Bishop Norton,BISHOP NORTON 7.56,VI banded,TF 019 925,60077,complete,,,,,,,80,,11,,13,49,,0,0,0,0,,,,,,,,,70,20,8,,37,11,70,35,78,23,49,,,,5,15,,,,17,36,,,,,,,,,,120
60078,97583,Lincoln Museum,"1. Li. 38; 37.
2. Cummius & Moore 1973 found with Li. 42. (60079)",3.5.78,1954,Bishop Norton,BISHOP NORTON 6-56,VI banded,TF 020924,60078,complete,,,,,,,90,,22,,27,77,,0,0,0,0,,,,,,,,,100,0,9.5,,72,22,140,25,160,42,77,,,,0.5,10,,,,16,32,,,,,,,,,,640
60079,97584,Lincoln Museum,"1. Li. 42, 41.
2. Cummins & Moore 1973: found with Li. 38 (60078)",3.5.78,1954,Bishop Norton,BISHOP NORTON 5-56 (41),VI fine,TF 020 924,60079,complete,,,,,,,80,,13,,16,58,,0,0,0,0,,,,,,,,,130,25,8,,42,13,130,25,149,32,58,,,,1,7,,,,8,27,,,,,,,,,,330
60080,97585,Lincoln Museum,"1. Li 21; 20.
2. all scars have same buff weathered colour as rest of surface.",4.5.78,"","River Witham, Kirkstead","KIRKSTEAD 61.37 (20)
△",VI fine,TF 209 547,60080,"",,,,,,,85,,15,,20,55,,0,0,0,0,,,,,,,,,80,10,9,,40,23,80,25,98,27,56,,,,0.5,9,,,,15,34,,,,,,,,,,205
60081,97586,Lincoln Museum,1. Li 26: 25.,4.5.78,"",Kirton in Lindsey,"KIRTON-IN-L
602.15.",VI fine,SK 93 98,60081,complete,,,,,,,80,,42,,25,84,,0,0,0,0,,,,,,,,,180,5,4,,109,61,180,5,225,33,88,,,,2,1,,,,6,6,,,,,,,,,,890
60082,97587,Lincoln Museum,"1. Li 232; 288
2. all scars on poll are ground in.",4.5.78,"",Atterby,"10.65 ATTERBY XXXVII S.W. (288)
(1)
288",VI medium,TF 018 942,60082,complete,,,,,,,85,,11,,15,59,,0,0,0,0,,,,,,,,,85,5,9,,42,11,85,30,103,31,59,,,,2,6,,,,7,32,,,,,,,,,,210
60083,97588,Lincoln Museum,"1. blade edge worn recently.
2. Li 221; 277.",4.5.78,"",Atterby,"(2) 10.65 ATTERBY XXXVII S.W.
277.",VI fine,TF 018940,60083,complete,,,,,,,90,,27,,27,65,,0,0,0,0,,,,,,,,,190,20,7,,73,47,190,20,213,38,67,,,,1.5,11,,,,10,32,,,,,,,,,,675
60084,97589,Lincoln Museum,"1. Li. 90; 91
2. found while ploughing",4.5.78,"","Belleau Bridge, Swaby","40.63 BELLEAU 1963
P.1.91 Coarse VI",VI medium,TF 403778,60084,complete,,,,,,,90,,19,,19,82,,0,0,0,0,,,,,,,,,160,0,7.5,,70,19,160,30,186,44,82,,,,0.5,9,,,,13,39,,,,,,,,,,855
60085,97590,Lincoln Museum,"1. actual weight = 180.
2. Li. 80; 81.",4.5.78,"",Fiskerton,"BARLINGS 105.70
P.1. 81 VI
2",VI banded,TF 065738,60085,complete,,,,,,,90,,15,,18,53,,0,0,0,0,,,,,,,,,85,0,7,,41,15,85,10,99,28,53,,,,0,3,,,,5,18,,,,,,,,,,195
60086,97591,Lincoln Museum,"1. distinct poll edge facet (rounded edges along 1/2 of edge).
2. Li. 231; 287
3. 'found in agricultural work'",4.5.78,"",Doddington,"11.66 DODDINGTON Nr LINCOLN (287)
287.",VI medium,SK 954 678,60086,complete,,,,,,,75,,11,,11,42,,0,0,0,0,,,,,,,,,105,20,5,,47,45,105,20,130,26,50,,,,1,5,,,,7,25,,,,,,,,,,210
60087,97592,Lincoln Museum,1. poll edge may just be heavily worn rather than ground.,4.5.78,"","Deeping St. James, Lincs.","47.74 Mr. W. Todd, Kelvedon Ho.
DEEPING ST. JAMES",VI,TF 1509,60087,complete,,,,,,,80,,16,,16,53,,0,0,0,0,,,,,,,,,85,25,9.5,,32,52,85,25,99,28,56,,,,4,3,,,,10,30,,,,,,,,,,210
60088,97593,Lincoln Museum,1. Li. 89; 89.,4.5.78,"",Burton,"BURTON 13.59
P.1. 89 VI
8",VI medium,SK 937742,60088,complete,,,,,,,80,,16,,17,54,,0,0,0,0,,,,,,,,,85,10,5,,42,16,85,10,93,23,54,,,,3,2,,,,6,14,,,,,,,,,,125
60090,97594,Lincoln Museum,1. Li. 39; 38.,4.5.78,1951,Cleethorpes,81.54 CLEETHORPES (38),VI medium,TA 301067,60090,complete,,,,,,,80,,19,,21,66,,0,0,0,0,,,,,,,,,110,5,7.5,,61,19,110,35,131,34,66,,,,1.5,16,,,,20,37,,,,,,,,,,370
60091,97595,Lincoln Museum,"1. Li. 19; 18
2. possibly found with 60092: see sheet for that celt.",4.5.78,1947,"Waithe Common, Ewerby & Evedon","EWERBY WAITHE COMMON (18) 1947
3.48",VI fine,TF 147 498,60091,complete,,,,,,,80,,13,,16,56,,0,0,0,0,,,,,,,,,95,15,4,,53,21,95,15,112,32,57,,,,0.5,3,,,,9,21,,,,,,,,,,250
60092,97596,Lincoln Museum,"1. Li. 20; 19.
2. Cummins & Moore 1973: Li. 20 & Li. 19 (60091) 'found together'. Museum records note only that they were both found by Mr. R. Melson in 1947, at TF 14674981. O.S. records give some data (with NGR TF 14664980). The 2 celts have some brownish patina. (and with celts themselves say they were found 'with' each other.",4.5.78,1947,"Waithe Common, Ewerby & Evedon","EWERBY WAITHE COMMON 1947 (19)
4/48",VI medium,TF 147498,60092,complete,,,,,,,85,,15,,18,51,,0,0,0,0,,,,,,,,,100,15,6.5,,45,30,100,15,117,26,54,,,,4,2,,,,6,16,,,,,,,,,,210
60093,97597,Lincoln Museum,"1. surface, very weathered.
2. Li. 225; 281
3. found in garden.",4.5.78,"",Fenton,"(281)
FENTON 9/1970
281.",VI banded,SK 847 766,60093,complete,,,,,,,85,,14,,16,52,,0,0,0,0,,,,,,,,,95,20,5,,56,14,95,20,115,29,52,,,,10,8,,,,13,27,,,,,,,,,,230
60094,97598,Lincoln Museum,"1. blade edge rounded
2. Li. 92; 93.",4.5.78,"",Goltho,GOLTHO 30.61,VI medium,TF 11 76,60094,complete,,,,,,,90,,18,,19,50,,0,0,0,0,,,,,,,,,90,5,5,,45,41,90,5,106,26,52,,,,3,14,,,,16,29,,,,,,,,,,190
60095,97599,p.p.,[I don't know to wich fields the following variables belong: ],5.5.78,"","Rowston, Low Field Farm, Lincs","B
LI 417",VI,TF 1 5,60095,complete,,,,,,,85,,15,,19,58,,0,0,0,0,,,,,,,,,100,10,6,,40,15,100,10,123,30,58,,,,3.5,8,,,,10,27,,,,,,,,,,260
60096,97600,p.p.,"1. LI. 418 ;
2. distinct poll edge facet (slightly rounded edges)
3. drawn in Lincoln Museum.
4. found during farm work
[I don't know to wich fields the following variables belong: 0 0]",5.5.78,"",Rowston Low Field Farm,"C
LI 418",VI,TF 1 5,60096,complete,,,,,,,75,,17,,19,53,,0,0,0,0,,,,,,,,,90,15,4.5,,40,17,90,15,98,26,53,,,,3,2,,,,6,16,,,,,,,,,,165
60097,97601,p.p.,"1. LI. 416 ;
2. blade edge sharp, but scarred.
3 drawn in Lincoln Museum
4. found during farm work
[I don't know to which fields the following variables belong: 0 0]",5.5.78,"",Rowston Low Field Farm,"DRAWN AND RECORDED BY M.J. DEAN FOR LINCOLN MUSEUM
A
LI 416",VI,TF 1 5,60097,complete,,,,,,,80,,16,,17,56,,0,0,0,0,,,,,,,,,95,15,7,,45,16,95,15,109,25,56,,,,2,5,,,,7,24,,,,,,,,,,200
60098,97602,Sheffield Museum,"1. 06.75
2. poll edge only lightly ground. Right side edge ground, apparently sealing in scars : they may all pre-date final grinding.
3. found in planting.
[I don't know to which fields the following variables belong: 0 0]",8.5.78,1827,Hartington Nether Quarter,J.93.75.,VI banded,SK 1660,60098,reworked fragment,,,,,,,80,,13,,14,44,,0,0,0,0,,,,,,,,,65,20,6,,44,13,65,20,91,21,44,,,,7,5,,,,12,24,,,,,,,,,,100
60099,97603,Sheffield Museum,"1. Y.290
[I don't know to which fields the following variables belong: 0 0]",8.5.78,1855,Yarm,J.93.39,VI,NZ 42 12,60099,complete,,,,,,,80,,12,,14,47,,0,0,0,0,,,,,,,,,100,10,6,,21,,100,10,120,28,49,,,,0.5,4,,,,7,16,,,,,,,,,,210
60100,97604,Sheffield Museum,"1. Y.298.
2. found in a field.
[I don't know to which fields the following variables belong: 0 0]",8.5.78,1898,Atwick,J.98.21 Atwick (298) ER,VI,TA 19 50,60100,complete,,,,,,,80,,16,,17,45,,0,0,0,0,,,,,,,,,80,20,8.5,,41,16,80,20,96,24,45,,,,0.5,3,,,,6,22,,,,,,,,,,130
60101,97605,Sheffield Museum,"1. Db.67
2. The celt has a prominent 'hafting stain' (paler than rest of surface where contact made) but this seems to be recent. Catalogue of the Bateman Collection of Antiquities in the Sheffield Public Museum, E. Howarth 1899 (London : Dulan & Co.) p. 12 : photo of celt shows 'stain' to be absent.
[I don't know to which fields the following variables belong: 0 0]",8.5.78,1845,Harthill Moor,"J.93.27
[L]25.",VI banded,SK 22 62,60101,complete,,,,,,,90,,3,,3,7,,0,0,0,0,,,,,,,,,185,0,10.5,,8,3,185,40,20,42,7,,,,0.5,,,,,1,4,,,,,,,,,,815
